yearweekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases2
199917,0.07295,0.02765,0.1945833,0.1375,10.2,25.885714285999995,26.0,21.05142857100003,27.850000000000023,24.05000000000001,5.35,74.7985714286,2.72857142857,26.6857142857,7.385714285710001,31.7,22.2,4.1,10
199918,0.064,0.04806667,0.1721429,0.1899429,88.2,26.281428570999992,26.350000000000023,22.26571428599999,28.650000000000034,24.850000000000023,13.3,78.6828571429,2.08571428571,28.228571428600002,9.21428571429,33.9,22.2,0.5,9
199919,0.061564102307692305,0.0578,0.0804,0.08112,46.5,25.948571429000026,25.97142857099999,21.422857142999987,27.850000000000023,24.05000000000001,14.28,76.30857142859999,2.58571428571,26.9571428571,7.62857142857,32.8,21.7,73.1,11
199920,0.06410576923076923,0.09066667,0.1944714,0.1691571,33.82,26.625714286000004,26.78571428600003,22.118571429000042,29.450000000000045,23.850000000000023,22.1,76.5985714286,3.1857142857099996,27.8285714286,7.32857142857,33.3,23.3,14.3,20
199921,0.06943533133333334,0.0738,0.1826429,0.1713286,15.26,26.902857143000006,27.01428571400004,23.06428571400005,29.25,25.450000000000045,18.64,79.7171428571,2.2142857142900003,28.3857142857,6.74285714286,33.3,24.4,8.2,13
199922,0.04023333,-0.0127,0.12088330000000001,0.09056667,2.16,27.437142857000026,27.521428571,23.085714285999984,29.55000000000001,25.25,6.6,77.3714285714,3.25714285714,28.4142857143,6.57142857143,33.3,23.9,5.9,11
199923,0.0499,0.0499,0.07223333,0.08013333,100.35,26.875714286000004,26.82857142900002,23.28000000000003,28.850000000000023,25.150000000000034,24.8,80.7542857143,2.5,27.9142857143,7.55714285714,33.9,22.8,56.8,16
199924,0.06557500000000002,0.06756667,0.11848330000000001,0.09545,115.14,27.201428571000008,27.228571429000056,23.390000000000043,29.150000000000034,25.55000000000001,30.1,79.75,2.3857142857099998,27.7,6.84285714286,31.7,23.9,17.6,11
199925,0.06321500000000001,0.01375,0.0755,0.13685,96.93,26.217142857000056,26.164285714000016,23.26571428599999,28.450000000000045,24.75,81.61,83.9614285714,1.9428571428599999,27.214285714299997,5.88571428571,31.1,22.8,60.6,7
199926,0.09217916874999998,0.063,0.1645714,0.1307143,17.32,26.998571429000037,27.107142857000042,23.472857143,29.25,25.150000000000034,25.74,81.25,2.34285714286,28.4428571429,5.32857142857,31.7,25.0,5.4,17
199927,0.09746667,0.08616667,0.18385710000000002,0.1788857,73.3,26.354285714000014,26.385714285999995,22.77000000000004,28.25,24.650000000000034,55.1,80.7985714286,2.3571428571400004,27.4,5.72857142857,31.1,22.8,36.6,14
199928,0.0545,0.067425,0.1345667,0.09766,29.53,26.640000000000043,26.685714286000007,23.244285714000057,29.25,24.350000000000023,58.2,81.8471428571,2.5,27.271428571399998,6.67142857143,32.8,23.3,17.5,13
199929,0.1169,0.0494,0.2071143,0.1935286,96.36,26.700000000000045,26.707142857000008,23.711428571,28.75,25.350000000000023,66.52,83.9185714286,2.0,26.7,5.47142857143,31.1,21.7,56.2,15
199930,0.0101,0.08900000000000001,0.2987143,0.17835710000000002,8.53,26.914285714000016,27.0,23.32428571400004,29.450000000000045,24.850000000000023,32.44,80.9685714286,2.47142857143,28.1,6.52857142857,32.8,23.9,19.9,30
199931,-0.07305,0.020225,0.1632429,0.16924289999999997,22.01,27.34857142900006,27.335714285999984,23.897142857000006,29.650000000000034,25.650000000000034,29.35,81.6728571429,2.4285714285699997,28.3714285714,6.27142857143,32.8,22.8,18.8,25
199932,0.07412369071428572,0.11395,0.2125714,0.1689143,44.23,26.82000000000005,26.857142857000042,23.592857143000003,29.450000000000045,25.25,61.7,82.6457142857,1.8428571428599998,28.0857142857,6.3571428571399995,31.7,23.9,26.7,40
199933,0.01015,0.0687,0.1973,0.1710857,31.78,27.177142857000035,27.135714285999995,23.707142857000008,29.25,25.75,46.2,81.3871428571,2.02857142857,28.3714285714,6.3571428571399995,31.7,25.0,10.0,44
199934,-0.01465,0.03655,0.1689,0.1532571,133.65,27.077142857000013,27.135714285999995,23.710000000000036,29.650000000000034,25.55000000000001,61.8,81.9985714286,2.1428571428599996,27.8571428571,6.84285714286,33.9,23.9,78.5,25
199935,0.07101410230769231,-0.0331,0.21065709999999999,0.1876,30.98,27.30857142900004,27.28571428600003,23.74571428600001,29.55000000000001,25.950000000000045,25.74,81.0028571429,1.9857142857099999,28.1857142857,7.02857142857,32.8,23.9,69.7,21
199936,0.087,0.06035,0.0897,0.0988,66.06,27.434285714000055,27.47142857099999,23.651428570999997,29.650000000000034,25.650000000000034,40.7,79.9657142857,2.2142857142900003,28.3,6.04285714286,31.7,25.0,32.5,48
199937,-0.0121,0.067475,0.15858329999999998,0.1250857,121.24,27.81142857100002,27.871428571000024,23.934285714000055,30.05000000000001,26.350000000000023,34.13,79.6971428571,2.15714285714,28.4142857143,6.84285714286,33.9,24.4,35.1,56
199938,0.08305,0.06535,0.1360286,0.1046286,44.44,27.422857142999987,27.47142857099999,23.55142857100003,29.650000000000034,25.150000000000034,30.4,79.39,2.7,28.4571428571,6.6,32.2,24.4,31.3,60
199939,0.05016667,0.03946667,0.16998329999999998,0.1612833,62.41,27.494285714000057,27.485714286000018,23.674285714000064,30.350000000000023,25.75,64.72,79.8371428571,2.2142857142900003,28.714285714299997,7.95714285714,34.4,23.9,38.9,45
199940,0.1322,0.01383333,0.21022860000000002,0.1405857,52.34,27.34714285700005,27.450000000000045,23.50714285700002,29.350000000000023,25.350000000000023,22.37,79.6742857143,1.9428571428599999,28.0,6.985714285710001,32.8,23.3,16.2,55
199941,-0.0864,0.12685,0.09071667,0.05796667,45.32,26.677142857000035,26.685714286000007,22.72142857099999,28.55000000000001,25.350000000000023,41.31,79.16,1.9571428571400002,27.1714285714,6.44285714286,31.1,23.3,27.8,32
199942,0.0665725,-0.0368,0.036000000000000004,0.037475,171.59,26.875714286000004,26.86428571400006,23.670000000000016,28.450000000000045,25.55000000000001,40.8,82.6571428571,1.8571428571400002,26.7571428571,5.04285714286,31.1,23.9,71.5,46
199943,0.03581217923076923,0.009325,0.17548329999999998,0.07245714,67.94,26.654285714000025,26.885714285999995,23.980000000000018,28.75,25.55000000000001,138.1,85.3771428571,2.1857142857099996,27.6714285714,6.3,32.2,23.3,58.4,61
199944,0.06275,0.1034,0.1734571,0.16588329999999998,4.84,26.810000000000002,26.792857142999992,23.381428571000015,28.850000000000023,24.850000000000023,24.52,81.6285714286,1.8857142857099998,27.4428571429,6.54285714286,32.2,23.9,40.9,42
199945,0.1235,0.095575,0.08925,0.08956667,20.03,26.154285714000025,26.228571429000056,22.72142857099999,27.850000000000023,24.850000000000023,53.27,81.4885714286,2.04285714286,26.8857142857,5.8571428571399995,30.6,23.9,37.1,37
199946,-0.0454,0.0747,0.05148,0.03943333,83.66,25.81857142900003,25.928571429000044,23.180000000000007,28.150000000000034,24.850000000000023,104.51,85.4042857143,1.8142857142900002,26.714285714299997,5.8,30.6,22.8,62.1,43
199947,0.0005,0.0712,0.1077,0.08874,224.9,25.582857143000012,25.728571429000056,23.135714285999995,27.650000000000034,23.950000000000045,140.2,86.4057142857,1.9,26.6,4.52857142857,31.7,23.3,88.9,34
199948,0.1536,0.104775,0.11323330000000001,0.09898571,2.11,25.632857143000024,25.907142857000053,21.625714286000004,27.850000000000023,23.650000000000034,8.7,78.6828571429,3.25714285714,26.1,7.47142857143,30.6,21.1,13.2,40
199949,0.006534523571428573,0.0881,0.2564667,0.2146,63.47,24.182857143000035,24.150000000000034,20.82428571400004,25.75,23.05000000000001,107.84,81.86428571430001,1.4,24.9285714286,4.61428571429,28.9,21.7,126.0,25
199950,0.10558,0.078075,0.1300286,0.07642857,0.0,24.25,24.242857143000037,19.01142857100001,25.55000000000001,23.150000000000034,8.78,72.6528571429,1.8142857142900002,24.9428571429,4.82857142857,28.3,20.6,7.6,16
199951,0.1088,0.12705,0.1088714,0.09908571,0.0,24.23285714299999,24.36428571400006,19.81428571400005,26.25,22.950000000000045,14.5,76.4971428571,1.8,24.842857142899998,4.9,27.8,21.7,10.9,17
200052,-0.1336,-0.061225,0.1682,0.08631111,40.35,25.217142857000056,25.157142857000053,20.737142857000038,27.150000000000034,23.25,12.34,76.3171428571,2.6428571428599996,25.471428571399997,6.55714285714,29.4,21.1,7.9,17
200001,0.20635,0.1613,0.1398833,0.09583333,81.73,24.998571429000037,25.01428571400004,21.20571428599999,26.75,23.350000000000023,32.3,79.6071428571,1.9,25.1285714286,5.31428571429,29.4,21.7,28.6,16
200002,0.337,0.30785,0.2466857,0.16862860000000002,45.19,24.291428570999983,24.435714286000007,20.041428570999983,25.950000000000045,22.950000000000045,47.1,77.3428571429,2.05714285714,25.1142857143,5.15714285714,28.3,21.7,12.0,23
200003,0.353,0.3073,0.32627140000000004,0.2914286,0.0,23.438571429000035,23.32857142900002,17.702857143000017,25.850000000000023,20.05000000000001,14.7,70.4571428571,1.8428571428599998,23.6142857143,4.82857142857,27.2,20.0,17.7,18
200004,0.3419,0.228,0.32975,0.38142,0.0,23.03428571400002,23.214285714000027,16.677142857000035,25.850000000000023,19.450000000000045,0.7,67.7657142857,3.1,22.842857142899998,6.84285714286,28.3,17.8,2.0,18
200005,0.29455,0.2239,0.23893330000000002,0.1607,0.0,24.521428571,24.714285714000027,19.584285714000032,26.650000000000034,22.650000000000034,2.02,74.0628571429,2.2428571428599997,25.1714285714,7.44285714286,30.0,20.6,14.1,9
200006,0.015798888666666663,0.1061,0.21474290000000001,0.1499286,24.19,24.52571428599998,24.75,20.120000000000005,26.75,23.150000000000034,2.6,76.5028571429,2.1142857142900002,24.9285714286,7.12857142857,30.0,20.6,3.0,7
200007,0.19316670000000002,0.17314000000000002,0.16327139999999998,0.08688571,0.0,24.59571428600003,24.82857142900002,20.100000000000023,26.75,23.150000000000034,3.1,76.1171428571,2.3571428571400004,25.2,7.285714285710001,30.0,21.1,3.8,7
200008,0.040039390909090894,0.2075,0.1507571,0.1469167,7.67,23.938571429000035,24.071428571000013,19.02428571400003,25.75,22.150000000000034,13.41,74.0642857143,1.9857142857099999,24.771428571399998,6.62857142857,28.3,20.6,3.8,4
200009,0.17025,0.1962,0.2178,0.1580429,98.45,23.402857143000006,23.52857142900001,18.80285714300004,25.75,21.350000000000023,14.91,75.7214285714,2.47142857143,24.528571428600003,6.81428571429,29.4,20.0,15.0,3
200010,0.3779,0.22,0.16348,0.1562286,11.48,23.05285714300004,23.207142857000008,16.492857143000037,25.950000000000045,21.25,1.1,66.7357142857,3.02857142857,24.0,8.02857142857,29.4,19.4,0.0,2
200011,0.2311,0.230875,0.1591,0.0873,25.96,23.165714286000025,23.30000000000001,17.84857142900006,25.25,20.850000000000023,3.29,72.1428571429,2.3571428571400004,25.0714285714,5.55714285714,28.9,21.1,0.8,8
200012,0.2204,0.1969,0.22985709999999998,0.1853,0.0,23.594285714000023,23.75714285700002,18.075714285999993,25.650000000000034,21.450000000000045,6.8,71.39,2.32857142857,24.8,7.385714285710001,29.4,19.4,3.5,3
200013,0.0561790909090909,0.14606670000000002,0.25795,0.2118429,2.09,23.202857143000017,23.457142857000008,17.660000000000025,26.150000000000034,20.450000000000045,5.14,71.3514285714,4.07142857143,24.4,7.1428571428600005,28.9,20.0,3.1,1
200014,0.2050333,0.04636667,0.1806286,0.20428570000000001,7.23,24.667142857000044,24.81428571400005,20.48285714299999,26.950000000000045,22.850000000000023,17.9,77.7857142857,2.55714285714,25.5857142857,7.05714285714,30.6,21.7,13.3,1
200015,0.07435,0.102575,0.16508570000000003,0.1372286,0.0,24.602857142999994,24.72142857099999,20.03714285700005,26.75,20.75,5.3,75.8428571429,3.54285714286,25.971428571399997,7.3,30.6,20.6,6.3,2
200016,-0.287,0.0767,0.08985,0.07655714,0.0,24.472857143,24.635714285999995,19.680000000000007,26.650000000000034,22.950000000000045,14.9,74.7542857143,2.22857142857,25.8,6.71428571429,29.4,20.6,18.6,3
200017,0.1544,0.13275,0.2154143,0.1837429,82.06,25.192857143000026,25.435714286000007,21.104285714000014,27.450000000000045,23.150000000000034,5.0,78.2442857143,3.2,26.9285714286,8.41428571429,32.2,22.2,1.3,3
200018,0.1302,0.1127,0.1250143,0.13345710000000002,6.13,25.498571429000037,25.571428571000013,20.988571429000046,27.25,23.850000000000023,3.4,76.2142857143,2.44285714286,27.1428571429,7.8,32.2,21.7,3.6,2
200019,0.061564102307692305,0.09815,0.14908570000000002,0.13438570000000002,21.53,25.170000000000016,25.292857142999992,21.11428571400006,27.25,23.450000000000045,16.35,78.3371428571,2.77142857143,26.6428571429,6.914285714289999,30.6,22.2,7.7,0
200020,0.0865,0.08775,0.17528329999999998,0.1601286,68.14,25.621428571000024,25.81428571400005,21.404285714000025,27.850000000000023,23.850000000000023,10.06,77.7128571429,2.6428571428599996,26.6,7.12857142857,32.2,21.1,83.3,0
200021,0.1882,0.1144,0.18398570000000003,0.11267139999999999,39.45,25.628571429000033,25.992857143000037,21.71571428599998,28.05000000000001,23.850000000000023,13.8,79.1971428571,2.91428571429,26.8142857143,6.014285714290001,31.1,22.8,0.3,2
200022,0.0849,0.11875999999999999,0.20226,0.13015710000000003,48.51,26.129999999999995,26.25,22.077142857000013,28.55000000000001,24.150000000000034,17.1,78.5371428571,2.4285714285699997,27.5571428571,6.84285714286,32.2,23.3,25.6,2
200023,0.1459,0.138175,0.1687286,0.11884289999999999,46.02,26.47428571400002,26.607142857000042,22.51714285700001,28.55000000000001,24.55000000000001,10.95,79.05142857140001,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8,0
200024,0.1097,0.0902,0.20468329999999998,0.1521833,46.38,26.635714285999995,26.714285714000027,21.985714286000018,28.75,24.75,21.3,75.7485714286,2.3571428571400004,27.985714285700002,6.44285714286,32.8,23.3,26.2,6
200025,0.1431,0.16233329999999999,0.2898,0.2421286,45.96,26.352857142999994,26.428571429000044,22.79000000000002,28.55000000000001,24.350000000000023,30.64,80.8457142857,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6,3
200026,0.11045,0.1341,0.17404289999999997,0.1527333,33.94,26.457142857000008,26.485714286000018,22.217142857000056,28.25,24.55000000000001,19.02,77.6171428571,2.15714285714,27.771428571399998,6.61428571429,31.7,23.3,31.5,6
200027,0.0812,0.07275,0.1071,0.06248333,7.95,26.968571429000065,27.06428571400005,22.72142857099999,28.650000000000034,25.450000000000045,12.7,77.6814285714,2.2857142857099997,27.971428571399997,5.55714285714,31.1,24.4,27.1,2
200028,0.17185,0.17685,0.2847857,0.2321714,5.81,26.875714286000004,27.03571428600003,22.725714286000027,28.75,25.25,16.7,78.1257142857,2.2857142857099997,28.271428571399998,6.34285714286,32.2,24.4,3.5,3
200029,0.22305,0.18965,0.2902,0.2455143,9.53,27.01428571400004,27.185714286000007,22.928571429000044,29.450000000000045,24.75,23.18,78.6042857143,2.9,28.528571428600003,6.514285714290001,32.8,23.3,22.7,2
200030,0.1667,0.3276,0.2619143,0.21897139999999998,0.0,26.75857142900003,26.957142857000008,22.81142857100002,28.75,25.05000000000001,19.7,79.00857142859999,2.3571428571400004,28.3285714286,6.5,32.8,23.9,7.9,4
200031,0.13025,0.1474,0.12684,0.1106,32.67,26.884285714000043,26.97142857099999,23.26142857100001,28.950000000000045,24.850000000000023,33.7,80.7514285714,2.32857142857,28.214285714299997,6.55714285714,33.3,22.8,32.7,5
200032,0.14415,0.1204667,0.2751571,0.2257571,60.71,26.77428571400003,26.821428571000013,23.414285714000016,28.850000000000023,24.950000000000045,60.66,82.02142857140001,2.51428571429,28.271428571399998,6.82857142857,32.8,22.8,37.2,2
200033,0.17645,0.1304,0.2522,0.2054571,8.62,27.378571429000033,27.407142857000053,23.485714286000018,29.650000000000034,25.450000000000045,27.72,79.5071428571,2.2,28.6142857143,6.44285714286,32.8,23.9,26.9,9
200034,0.2156667,0.1542333,0.1988667,0.1828714,27.4,27.31857142900003,27.55000000000001,23.448571429000026,30.05000000000001,25.350000000000023,29.66,79.55857142859999,2.82857142857,28.728571428600002,6.6,32.8,23.9,13.7,2
200035,0.07101410230769231,0.2435,0.2776,0.19378570000000003,164.26,26.810000000000002,26.942857143000026,23.585714285999984,29.150000000000034,25.25,87.78,82.6757142857,2.3,27.1857142857,6.44285714286,31.1,21.7,156.6,4
200036,0.1591,0.0836,0.2533667,0.21125,26.9,27.367142857000033,27.392857143000015,23.74142857100003,29.650000000000034,24.850000000000023,22.0,80.6785714286,2.7142857142900003,27.985714285700002,6.27142857143,31.7,23.9,16.8,8
200037,0.0577,0.1507,0.2971857,0.2543429,30.52,27.644285714000034,27.735714286000018,23.661428570999988,29.55000000000001,25.950000000000045,18.79,78.94857142859999,2.2857142857099997,28.1857142857,6.985714285710001,33.3,22.8,9.3,6
200038,0.1961,0.1446667,0.17028,0.20995,50.88,27.427142857000035,27.628571429000033,23.53428571400002,29.950000000000045,24.650000000000034,56.4,79.58428571430001,2.47142857143,27.7571428571,6.7,31.7,23.9,18.5,3
200039,0.056089111333333344,0.1337,0.10357999999999999,0.13696670000000002,42.65,26.730000000000018,26.771428571,23.447142857000017,28.350000000000023,25.650000000000034,42.8,82.2828571429,1.72857142857,27.528571428600003,6.04285714286,31.1,23.9,30.6,11
200040,0.253975,0.16295,0.3692714,0.2687429,126.67,27.05285714300004,27.121428571000024,23.82428571400004,28.950000000000045,25.650000000000034,35.3,82.58571428569999,2.37142857143,27.771428571399998,5.88571428571,32.8,23.9,16.1,14
200041,0.38,0.26065,0.39312859999999994,0.27105,8.57,27.121428571000024,27.085714285999984,22.587142857000003,29.55000000000001,24.950000000000045,15.4,76.3714285714,3.41428571429,27.8,7.385714285710001,32.8,23.3,20.1,15
200042,0.10035,0.0895,0.2096857,0.08204286,37.34,27.26857142900002,27.271428571,23.117142857000033,29.450000000000045,25.150000000000034,11.22,78.1814285714,3.7857142857099997,28.0571428571,7.185714285710001,33.3,23.9,21.8,20
200043,0.1535,0.2298,0.14887999999999998,0.091525,62.57,26.868571429000042,26.821428571000013,22.575714285999993,29.450000000000045,24.850000000000023,15.3,77.4428571429,3.45714285714,27.1428571429,6.52857142857,31.1,23.3,24.1,9
200044,0.19015,0.168,0.1864333,0.11043330000000001,80.61,27.111428571000033,27.085714285999984,23.350000000000023,29.25,25.25,20.3,80.0071428571,2.9,27.5428571429,6.37142857143,32.2,23.3,18.8,20
200045,0.11056669999999999,0.0267,0.1561,0.04188571,77.9,25.911428570999988,25.935714286000007,20.488571429000046,28.75,22.75,28.8,72.6842857143,3.62857142857,25.8714285714,6.41428571429,30.6,21.7,44.9,28
200046,0.0979,0.012,0.1572,0.06461429,6.3,26.03714285700005,26.05714285700003,20.29857142900005,28.55000000000001,22.75,2.1,70.9771428571,4.1,26.3285714286,5.54285714286,30.0,22.2,1.3,38
200047,0.08683,0.0323,0.2099,0.09903333,0.0,26.77000000000004,26.707142857000008,21.510000000000048,28.450000000000045,24.350000000000023,7.18,72.9257142857,2.7142857142900003,26.8714285714,6.78571428571,30.6,22.8,14.7,30
200048,0.12015,0.13648,0.1959,0.1356667,11.07,26.468571429000065,26.485714286000018,22.238571429000046,28.05000000000001,24.850000000000023,24.8,77.6485714286,2.3571428571400004,26.3,6.0,29.4,22.8,30.0,30
200049,0.11875,0.0806,0.11763330000000001,0.04611667,19.69,26.55285714300004,26.57857142900002,22.25285714300003,28.350000000000023,24.75,6.8,77.3571428571,2.05714285714,26.8142857143,6.37142857143,31.1,22.8,6.4,23
200050,0.0044,0.08713333,0.1021,-0.02248571,0.0,26.120000000000005,26.228571429000056,20.73142857099998,28.150000000000034,24.350000000000023,3.99,72.2614285714,2.52857142857,25.9142857143,7.214285714289999,31.1,21.7,7.1,16
200051,0.0632,0.04675,0.0446,-0.06345714,0.0,25.431428571000026,25.435714286000007,20.98285714299999,27.25,23.55000000000001,37.39,76.52571428569999,1.7142857142899999,25.3857142857,5.54285714286,28.9,21.7,63.2,22
200101,0.0048333329999999996,0.006633333000000001,0.2108143,0.2024143,0.0,25.327142857000013,25.292857142999992,20.884285714000043,28.05000000000001,22.450000000000045,1.3,76.5057142857,3.2857142857099997,25.1285714286,7.685714285710001,30.0,20.6,1.9,28
200102,0.09436667,0.0958,0.2041,0.16468329999999998,49.81,25.468571429000065,25.635714285999995,20.53714285700005,27.75,23.150000000000034,1.0,74.33571428569999,3.3142857142900004,25.3142857143,7.585714285710001,30.6,21.1,15.2,14
200103,0.007229492307692298,0.02165,0.18585,0.17968570000000003,0.0,24.678571429000044,24.842857143000003,19.255714286,27.55000000000001,22.350000000000023,1.1,71.94142857140001,3.41428571429,25.0714285714,8.15714285714,30.6,19.4,4.8,17
200104,0.0411,0.0514,0.21847139999999998,0.22877139999999999,0.0,24.867142857000033,25.05000000000001,20.208571429000017,26.75,23.450000000000045,10.24,75.38,2.1428571428599996,24.9571428571,6.87142857143,29.4,20.6,31.5,20
200105,0.00915,0.041225,0.2434714,0.20325710000000002,23.78,24.82285714300002,25.00714285700002,20.902857143000006,27.55000000000001,22.350000000000023,32.36,79.0314285714,2.74285714286,25.2428571429,6.81428571429,30.6,21.1,21.6,17
200106,0.015798888666666663,-0.0056,0.1645,0.1619714,10.73,24.727142857000047,24.835714285999984,19.831428571000004,26.55000000000001,22.950000000000045,11.2,74.3442857143,2.1142857142900002,25.0,6.82857142857,29.4,21.1,8.5,10
200107,-0.04485,0.0056,0.1603,0.1674286,0.0,24.78428571400002,25.00714285700002,20.227142857000047,26.75,23.150000000000034,22.28,75.8514285714,2.34285714286,25.342857142899998,6.885714285710001,29.4,21.1,4.8,13
200108,0.2170333,0.14523329999999998,0.2280714,0.21045709999999998,0.0,24.667142857000044,24.892857143000015,19.51857142900002,26.55000000000001,23.55000000000001,3.02,73.0728571429,2.1428571428599996,24.7571428571,7.0,28.9,19.4,17.6,20
200109,0.4462667,0.3123,0.3375,0.2732833,0.0,24.00285714300003,24.085714285999984,19.665714286000025,25.850000000000023,22.350000000000023,25.89,76.9071428571,2.01428571429,24.8142857143,5.24285714286,28.3,21.7,53.1,9
200110,0.2485,0.25445,0.27642859999999997,0.2567143,6.84,23.984285714000066,24.207142857000008,18.905714286000034,27.55000000000001,21.25,0.5,73.3871428571,3.14285714286,24.7,7.45714285714,31.7,19.4,0.0,18
200111,0.4229,0.4229,0.19501429999999997,0.19671429999999998,0.0,25.408571429000062,25.735714286000018,20.877142857000024,28.150000000000034,22.75,10.5,76.2471428571,3.62857142857,26.7,6.914285714289999,31.7,22.2,0.5,9
200112,0.1274333,0.059925,0.1592286,0.14088570000000003,0.0,25.222857143,25.442857143000026,19.895714285999986,27.150000000000034,23.650000000000034,1.69,72.4428571429,2.44285714286,26.3285714286,7.52857142857,30.6,21.7,12.7,8
200113,0.0561790909090909,0.2705,0.2435714,0.21781430000000002,6.11,24.542857142999992,24.728571429000056,21.01714285700001,27.350000000000023,22.650000000000034,21.55,80.83571428569999,2.1,26.0428571429,6.514285714290001,32.2,21.7,26.7,19
200114,0.2127,0.1044,0.1409,0.16288570000000002,0.0,25.72142857099999,25.942857143000026,20.832857143000012,27.850000000000023,24.05000000000001,3.45,74.43,2.67142857143,27.0857142857,8.12857142857,32.2,22.2,0.5,11
200115,0.059628125000000004,0.30695,0.31445,0.2761833,5.2,24.962857143000008,25.107142857000042,20.635714285999995,26.650000000000034,23.150000000000034,23.5,77.0228571429,2.37142857143,26.271428571399998,7.085714285710001,30.6,21.7,13.0,4
200116,0.0728,0.07826667,0.21117139999999998,0.2161286,11.84,25.117142857000033,25.25714285700002,19.832857143000012,28.05000000000001,22.350000000000023,3.59,72.64,3.8142857142900004,26.7,7.214285714289999,32.2,22.2,8.1,6
200117,0.03578461538461539,0.05855,0.12272860000000001,0.1131857,35.69,25.601428570999985,25.685714286000007,21.131428571000015,28.150000000000034,23.55000000000001,22.36,76.5814285714,3.12857142857,27.2,7.77142857143,33.3,22.8,20.6,6
200118,0.08244556,-0.1055,0.1861714,0.17705710000000002,19.98,25.137142857000015,25.150000000000034,20.53000000000003,27.350000000000023,22.850000000000023,9.03,75.7142857143,2.6,26.7571428571,7.15714285714,31.1,22.2,16.0,8
200119,0.0371,0.0705,0.04781429,0.06374286,59.89,26.26857142900002,26.350000000000023,22.21571428599998,28.850000000000023,24.25,16.8,78.5671428571,3.2,27.485714285700002,7.05714285714,32.2,22.8,64.3,13
200120,0.1031,0.0941,0.19848329999999997,0.17655710000000002,77.36,25.984285714000066,26.107142857000042,22.70571428599999,28.55000000000001,24.150000000000034,78.1,82.35,2.9428571428600003,27.8571428571,6.04285714286,32.2,24.4,60.5,8
200121,0.08607999999999999,0.07736,0.17014289999999999,0.16794289999999998,35.54,26.80142857100003,26.835714285999984,22.195714285999998,29.05000000000001,24.450000000000045,2.0,76.07,3.82857142857,28.8285714286,8.32857142857,33.9,23.3,7.4,8
200122,0.0619,0.0333,0.19773329999999997,0.1659857,10.8,26.631428571000015,26.692857143000026,22.49142857100003,28.850000000000023,24.850000000000023,8.1,78.1514285714,3.08571428571,28.471428571399997,6.58571428571,32.8,25.0,16.6,5
200123,0.0312,0.02535,0.17062860000000002,0.1901,61.33,26.79428571400001,26.700000000000045,22.418571429000053,29.05000000000001,24.450000000000045,5.85,77.1628571429,3.64285714286,28.0714285714,7.22857142857,32.8,23.9,6.7,16
200124,0.06557500000000002,0.0271,0.27087140000000004,0.2212,21.93,27.27428571400003,27.25,22.738571429000046,29.450000000000045,25.05000000000001,7.0,76.4257142857,3.1142857142900002,28.514285714299998,6.74285714286,33.9,23.9,20.9,12
200125,-0.02865,-0.01266667,0.12465710000000002,0.1255571,63.35,26.76857142900002,26.714285714000027,22.05714285700003,28.850000000000023,24.25,7.02,75.4614285714,3.24285714286,27.728571428600002,6.92857142857,31.7,23.9,2.3,11
200126,0.02185,-0.0601,0.20325710000000002,0.18558570000000002,37.72,27.390000000000043,27.342857143000003,23.09857142900006,29.75,25.350000000000023,13.37,77.6171428571,3.12857142857,28.6285714286,6.75714285714,33.3,23.9,11.1,18
200127,-0.0227,0.09093333,0.2069143,0.1882286,85.42,27.05714285700003,27.128571429000033,23.204285714000036,29.350000000000023,24.950000000000045,28.1,79.5785714286,2.75714285714,28.228571428600002,6.75714285714,32.8,24.4,16.8,10
200128,-0.0817,0.0287,0.1961143,0.1808,21.89,27.492857143000037,27.51428571400004,23.198571429000026,29.25,25.05000000000001,13.5,77.5828571429,2.72857142857,28.342857142899998,6.42857142857,31.7,23.9,20.0,22
200129,0.0073,0.06943333,0.2002286,0.19768570000000002,49.38,27.22142857099999,27.22142857099999,22.935714286000007,29.950000000000045,24.950000000000045,18.3,77.5871428571,3.1142857142900002,28.1142857143,7.54285714286,32.8,22.8,10.6,14
200130,-0.0198,0.0057,0.1865714,0.1818,35.85,27.405714286000034,27.407142857000053,23.207142857000008,29.850000000000023,25.450000000000045,21.24,78.0614285714,3.25714285714,28.5857142857,7.1428571428600005,33.9,23.9,4.5,16
200131,0.0287,0.1132,0.13471429999999998,0.14394289999999998,73.2,27.248571429000037,27.30714285700003,23.214285714000027,29.55000000000001,25.450000000000045,50.34,78.67,2.65714285714,28.0571428571,6.914285714289999,32.2,23.3,46.0,18
200132,0.2467,0.2009,0.1926714,0.1882286,40.4,27.56285714300003,27.56428571400005,23.75,29.450000000000045,26.05000000000001,32.62,79.7128571429,2.54285714286,27.9285714286,6.3571428571399995,32.2,23.9,49.0,27
